"GEOID","year","County","Geography","variable","Variable_Description","estimate","moe"
"36037",2019,"Genesee","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",91.4728682170543,37.984496124031
"36037",2019,"Genesee","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",64.9122807017544,21.4035087719298
"36037",2019,"Genesee","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36037",2019,"Genesee","NA County","B25003F_Homeownership","Other (Non-Hispanic)",20.0636942675159,13.6942675159236
"36037",2019,"Genesee","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",21.2927756653992,13.3079847908745
"36123",2019,"Yates","NA County","B25003H_Homeownership","White (Non-Hispanic)",80.6816868861929,2.69208549971115
"36123",2019,"Yates","NA County","B25003B_Homeownership","Black (Non-Hispanic)",57.9545454545455,64.7727272727273
"36123",2019,"Yates","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",48.936170212766,27.6595744680851
"36123",2019,"Yates","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",46.6666666666667,46.6666666666667
"36123",2019,"Yates","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",0,550
"36123",2019,"Yates","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36123",2019,"Yates","NA County","B25003F_Homeownership","Other (Non-Hispanic)",81.5789473684211,78.9473684210526
"36123",2019,"Yates","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",84.375,59.375
"36037",2020,"Genesee","NA County","B25003H_Homeownership","White (Non-Hispanic)",74.711259754738,1.85507246376812
"36037",2020,"Genesee","NA County","B25003B_Homeownership","Black (Non-Hispanic)",30.6291390728477,15.0662251655629
"36037",2020,"Genesee","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",31.8485523385301,15.8129175946548
"36037",2020,"Genesee","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",77.9527559055118,32.2834645669291
"36037",2020,"Genesee","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",69.6296296296296,21.1111111111111
"36037",2020,"Genesee","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36037",2020,"Genesee","NA County","B25003F_Homeownership","Other (Non-Hispanic)",32.0388349514563,21.3592233009709
"36037",2020,"Genesee","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",34.2541436464088,16.2983425414365
"36055",2020,"Monroe","NA County","B25003H_Homeownership","White (Non-Hispanic)",72.4036179076813,0.687210110556894
"36055",2020,"Monroe","NA County","B25003B_Homeownership","Black (Non-Hispanic)",32.185773074662,1.39447383891828
"36055",2020,"Monroe","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",34.7501300174933,2.37813814949648
"36055",2020,"Monroe","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",54.2915613338149,3.67160226315156
"36055",2020,"Monroe","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",24.0352811466373,9.3715545755237
"36055",2020,"Monroe","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",33.5195530726257,46.3687150837989
"36055",2020,"Monroe","NA County","B25003F_Homeownership","Other (Non-Hispanic)",36.0171001068757,5.05878161738511
"36055",2020,"Monroe","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",38.9229039110334,6.03523678620517
"36073",2020,"Orleans","NA County","B25003H_Homeownership","White (Non-Hispanic)",76.7317009296844,2.59264108943302
"36073",2020,"Orleans","NA County","B25003B_Homeownership","Black (Non-Hispanic)",57.6523031203566,16.9390787518574
"36073",2020,"Orleans","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",48.015873015873,24.4047619047619
"36073",2020,"Orleans","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",27.5,20
"36073",2020,"Orleans","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",56.5217391304348,54.3478260869565
"36073",2020,"Orleans","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36073",2020,"Orleans","NA County","B25003F_Homeownership","Other (Non-Hispanic)",12.621359223301,11.1650485436893
"36073",2020,"Orleans","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",100,47.2602739726027
"36051",2020,"Livingston","NA County","B25003H_Homeownership","White (Non-Hispanic)",78.0236501173811,1.92157203721416
"36051",2020,"Livingston","NA County","B25003B_Homeownership","Black (Non-Hispanic)",41.7218543046358,21.8543046357616
"36051",2020,"Livingston","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",57.5883575883576,12.4740124740125
"36051",2020,"Livingston","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",28.3333333333333,21.3333333333333
"36051",2020,"Livingston","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",21.6216216216216,35.1351351351351
"36051",2020,"Livingston","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36051",2020,"Livingston","NA County","B25003F_Homeownership","Other (Non-Hispanic)",44.0191387559809,24.4019138755981
"36051",2020,"Livingston","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",66.5168539325843,27.4157303370787
"36069",2020,"Ontario","NA County","B25003H_Homeownership","White (Non-Hispanic)",75.1297047448354,1.42439392510141
"36069",2020,"Ontario","NA County","B25003B_Homeownership","Black (Non-Hispanic)",17.7570093457944,7.75700934579439
"36069",2020,"Ontario","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",40.014164305949,9.77337110481587
"36069",2020,"Ontario","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",75.2688172043011,30.6451612903226
"36069",2020,"Ontario","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",19.8630136986301,19.8630136986301
"36069",2020,"Ontario","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36069",2020,"Ontario","NA County","B25003F_Homeownership","Other (Non-Hispanic)",27.7027027027027,14.1891891891892
"36069",2020,"Ontario","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",66.1682242990654,22.803738317757
"36099",2020,"Seneca","NA County","B25003H_Homeownership","White (Non-Hispanic)",74.4923760631369,2.31399892728527
"36099",2020,"Seneca","NA County","B25003B_Homeownership","Black (Non-Hispanic)",29.7297297297297,25.9459459459459
"36099",2020,"Seneca","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",29.4915254237288,16.9491525423729
"36099",2020,"Seneca","NA County","B25003D_Homeownership","Asian (Non-Hispanic)",55.0387596899225,25.5813953488372
"36099",2020,"Seneca","NA County","B25003C_Homeownership","Native American (Non-Hispanic)",28.125,25
"36099",2020,"Seneca","NA County","B25003E_Homeownership","Pacific Islander (Non-Hispanic)",0,0
"36099",2020,"Seneca","NA County","B25003F_Homeownership","Other (Non-Hispanic)",14.7058823529412,14.7058823529412
"36099",2020,"Seneca","NA County","B25003G_Homeownership","Two or More Races (Non-Hispanic)",34.2592592592593,14.8148148148148
"36117",2020,"Wayne","NA County","B25003H_Homeownership","White (Non-Hispanic)",79.6127727207051,1.28883109377258
"36117",2020,"Wayne","NA County","B25003B_Homeownership","Black (Non-Hispanic)",41.2483039348711,13.4328358208955
"36117",2020,"Wayne","NA County","B25003I_Homeownership","Hispanic or Latino (Any Race)",59.5808383233533,11.2774451097804
